"Run Fondo";"Serie";"fecha";"Tipo de Rentabilidad";"Rentabilidad"
"8263";APV;2023-05-22;"1Y";-3.54%
"8263";APV;2023-05-22;YTD;-1.18%
"8263";APV;2023-05-23;"1M";-1.37%
"8263";APV;2023-05-23;"3M";-1.23%
"8263";APV;2023-05-23;"6M";-1.58%
"8263";APV;2023-05-23;"1Y";-3.75%
"8263";APV;2023-05-23;YTD;-1.35%
"8263";APV;2023-05-24;"1M";-1.09%
"8263";APV;2023-05-24;"3M";-1.24%
"8263";APV;2023-05-24;"6M";-1.46%
"8263";APV;2023-05-24;"1Y";-3.74%
"8263";APV;2023-05-24;YTD;-1.24%
"8263";APV;2023-05-25;"1M";-1.18%
"8263";APV;2023-05-25;"3M";-1.36%
"8263";APV;2023-05-25;"6M";-1.53%
"8263";APV;2023-05-25;"1Y";-3.80%
"8263";APV;2023-05-25;YTD;-1.35%
"8263";APV;2023-05-26;"1M";-1.22%
"8263";APV;2023-05-26;"3M";-1.54%
"8263";APV;2023-05-26;"6M";-1.71%
"8263";APV;2023-05-26;"1Y";-3.86%
"8263";APV;2023-05-26;YTD;-1.53%
"8263";APV;2023-05-27;"1M";-1.23%
"8263";APV;2023-05-27;"3M";-1.61%
"8263";APV;2023-05-27;"6M";-1.71%
"8263";APV;2023-05-27;"1Y";-3.95%
"8263";APV;2023-05-27;YTD;-1.52%
"8263";APV;2023-05-28;"1M";-1.21%
"8263";APV;2023-05-28;"3M";-1.66%
"8263";APV;2023-05-28;"6M";-1.60%
"8263";APV;2023-05-28;"1Y";-3.94%
"8263";APV;2023-05-28;YTD;-1.50%
"8263";APV;2023-05-29;"1M";-1.07%
"8263";APV;2023-05-29;"3M";-1.51%
"8263";APV;2023-05-29;"6M";-1.42%
"8263";APV;2023-05-29;"1Y";-3.79%
"8263";APV;2023-05-29;YTD;-1.35%
"8263";APV;2023-05-30;"1M";-1.14%
"8263";APV;2023-05-30;"3M";-1.57%
"8263";APV;2023-05-30;"6M";-1.32%
"8263";APV;2023-05-30;"1Y";-3.63%
"8263";APV;2023-05-30;YTD;-1.41%
"8263";APV;2023-05-31;"1M";-0.99%
"8263";APV;2023-05-31;"3M";-1.42%
"8263";APV;2023-05-31;"6M";-1.17%
"8263";APV;2023-05-31;"1Y";-3.51%
"8263";APV;2023-05-31;YTD;-1.26%
"8263";APV;2023-06-01;"1M";-0.93%
"8263";APV;2023-06-01;"3M";-1.24%
"8263";APV;2023-06-01;"6M";-1.32%
"8263";APV;2023-06-01;"1Y";-3.51%
"8263";APV;2023-06-01;YTD;-1.20%
"8263";APV;2023-06-02;"1M";-0.74%
"8263";APV;2023-06-02;"3M";-1.08%
"8263";APV;2023-06-02;"6M";-1.32%
"8263";APV;2023-06-02;"1Y";-3.43%
"8263";APV;2023-06-02;YTD;-1.13%
"8263";APV;2023-06-03;"1M";-0.82%
"8263";APV;2023-06-03;"3M";-1.03%
"8263";APV;2023-06-03;"6M";-1.32%
"8263";APV;2023-06-03;"1Y";-3.38%
"8263";APV;2023-06-03;YTD;-1.12%
"8263";APV;2023-06-04;"1M";-0.74%
"8263";APV;2023-06-04;"3M";-1.03%
"8263";APV;2023-06-04;"6M";-1.32%
"8263";APV;2023-06-04;"1Y";-3.37%
"8263";APV;2023-06-04;YTD;-1.11%
"8263";APV;2023-06-05;"1M";-0.45%
"8263";APV;2023-06-05;"3M";-0.91%
"8263";APV;2023-06-05;"6M";-1.21%
"8263";APV;2023-06-05;"1Y";-3.25%
"8263";APV;2023-06-05;YTD;-0.98%
"8263";APV;2023-06-06;"1M";-0.48%
"8263";APV;2023-06-06;"3M";-0.88%
"8263";APV;2023-06-06;"6M";-1.07%
"8263";APV;2023-06-06;"1Y";-3.22%
"8263";APV;2023-06-06;YTD;-1.00%
"8263";APV;2023-06-07;"1M";-0.34%
"8263";APV;2023-06-07;"3M";-0.78%
"8263";APV;2023-06-07;"6M";-0.97%
"8263";APV;2023-06-07;"1Y";-2.96%
"8263";APV;2023-06-07;YTD;-0.85%
"8263";APV;2023-06-08;"1M";-0.37%
"8263";APV;2023-06-08;"3M";-0.74%
"8263";APV;2023-06-08;"6M";-1.16%
"8263";APV;2023-06-08;"1Y";-2.94%
"8263";APV;2023-06-08;YTD;-1.03%
"8263";APV;2023-06-09;"1M";-0.18%
"8263";APV;2023-06-09;"3M";-0.50%
"8263";APV;2023-06-09;"6M";-1.16%
"8263";APV;2023-06-09;"1Y";-2.80%
"8263";APV;2023-06-09;YTD;-0.98%
"8263";APV;2023-06-10;"1M";-0.29%
"8263";APV;2023-06-10;"3M";-0.58%
"8263";APV;2023-06-10;"6M";-1.15%
"8263";APV;2023-06-10;"1Y";-2.81%
"8263";APV;2023-06-10;YTD;-0.97%
"8263";APV;2023-06-11;"1M";-0.18%
"8263";APV;2023-06-11;"3M";-0.58%
"8263";APV;2023-06-11;"6M";-1.15%
"8263";APV;2023-06-11;"1Y";-2.80%
"8263";APV;2023-06-11;YTD;-0.96%
"8263";APV;2023-06-12;"1M";-0.19%
"8263";APV;2023-06-12;"3M";-0.65%
"8263";APV;2023-06-12;"6M";-1.10%
"8263";APV;2023-06-12;"1Y";-2.86%
"8263";APV;2023-06-12;YTD;-1.02%
"8263";APV;2023-06-13;"1M";-0.12%
"8263";APV;2023-06-13;"3M";-0.97%
"8263";APV;2023-06-13;"6M";-1.09%
"8263";APV;2023-06-13;"1Y";-2.59%
"8263";APV;2023-06-13;YTD;-0.94%
"8263";APV;2023-06-14;"1M";-0.06%
"8263";APV;2023-06-14;"3M";-0.80%
"8263";APV;2023-06-14;"6M";-1.14%
"8263";APV;2023-06-14;"1Y";-2.49%
"8263";APV;2023-06-14;YTD;-0.87%
"8263";APV;2023-06-15;"1M";"0.35%"
"8263";APV;2023-06-15;"3M";-0.67%
"8263";APV;2023-06-15;"6M";-0.83%
"8263";APV;2023-06-15;"1Y";-2.44%
"8263";APV;2023-06-15;YTD;-0.65%
"8263";APV;2023-06-16;"1M";"0.57%"
"8263";APV;2023-06-16;"3M";-0.49%
"8263";APV;2023-06-16;"6M";-0.57%
"8263";APV;2023-06-16;"1Y";-2.41%
"8263";APV;2023-06-16;YTD;-0.48%
"8263";APV;2023-06-17;"1M";"0.50%"
"8263";APV;2023-06-17;"3M";-0.57%
"8263";APV;2023-06-17;"6M";-0.57%
"8263";APV;2023-06-17;"1Y";-2.42%
"8263";APV;2023-06-17;YTD;-0.47%
"8263";APV;2023-06-18;"1M";"0.57%"
"8263";APV;2023-06-18;"3M";-0.57%
"8263";APV;2023-06-18;"6M";-0.56%
"8263";APV;2023-06-18;"1Y";-2.41%
"8263";APV;2023-06-18;YTD;-0.46%
"8263";APV;2023-06-19;"1M";"0.77%"
"8263";APV;2023-06-19;"3M";-0.47%
"8263";APV;2023-06-19;"6M";-0.26%
"8263";APV;2023-06-19;"1Y";-2.29%
"8263";APV;2023-06-19;YTD;-0.34%
"8263";APV;2023-06-20;"1M";"0.94%"
"8263";APV;2023-06-20;"3M";-0.37%
"8263";APV;2023-06-20;"6M";-0.05%
"8263";APV;2023-06-20;"1Y";-2.25%
"8263";APV;2023-06-20;YTD;-0.16%
"8263";APV;2023-06-21;"1M";"0.94%"
"8263";APV;2023-06-21;"3M";-0.39%
"8263";APV;2023-06-21;"6M";"0.12%"
"8263";APV;2023-06-21;"1Y";-2.24%
"8263";APV;2023-06-21;YTD;-0.15%
"8263";APV;2023-06-22;"1M";"1.00%"
"8263";APV;2023-06-22;"3M";-0.32%
"8263";APV;2023-06-22;"6M";"0.04%"
"8263";APV;2023-06-22;"1Y";-2.38%
"8263";APV;2023-06-22;YTD;-0.19%
"8263";APV;2023-06-23;"1M";"1.14%"
"8263";APV;2023-06-23;"3M";-0.59%
"8263";APV;2023-06-23;"6M";"0.07%"
"8263";APV;2023-06-23;"1Y";-2.45%
"8263";APV;2023-06-23;YTD;-0.23%
"8263";APV;2023-06-24;"1M";"1.03%"
"8263";APV;2023-06-24;"3M";-0.74%
"8263";APV;2023-06-24;"6M";"0.07%"
"8263";APV;2023-06-24;"1Y";-2.36%
"8263";APV;2023-06-24;YTD;-0.22%
"8263";APV;2023-06-25;"1M";"1.16%"
"8263";APV;2023-06-25;"3M";-0.74%
"8263";APV;2023-06-25;"6M";"0.07%"
"8263";APV;2023-06-25;"1Y";-2.35%
"8263";APV;2023-06-25;YTD;-0.21%
"8263";APV;2023-06-26;"1M";"1.35%"
"8263";APV;2023-06-26;"3M";-0.74%
"8263";APV;2023-06-26;"6M";"0.16%"
"8263";APV;2023-06-26;"1Y";-2.34%
"8263";APV;2023-06-26;YTD;-0.20%
"8263";APV;2023-06-27;"1M";"1.42%"
"8263";APV;2023-06-27;"3M";-0.51%
"8263";APV;2023-06-27;"6M";"0.19%"
"8263";APV;2023-06-27;"1Y";-2.26%
"8263";APV;2023-06-27;YTD;-0.12%
"8263";APV;2023-06-28;"1M";"1.32%"
"8263";APV;2023-06-28;"3M";-0.82%
"8263";APV;2023-06-28;"6M";-0.02%
"8263";APV;2023-06-28;"1Y";-2.28%
"8263";APV;2023-06-28;YTD;-0.20%
"8263";APV;2023-06-29;"1M";"1.23%"
"8263";APV;2023-06-29;"3M";-0.77%
"8263";APV;2023-06-29;"6M";-0.03%
"8263";APV;2023-06-29;"1Y";-2.21%
"8263";APV;2023-06-29;YTD;-0.14%
"8263";APV;2023-06-30;"1M";"1.32%"
"8263";APV;2023-06-30;"3M";-1.06%
"8263";APV;2023-06-30;"6M";-0.11%
"8263";APV;2023-06-30;"1Y";-2.32%
"8263";APV;2023-06-30;YTD;-0.11%
"8263";APV;2023-07-01;"1M";"1.11%"
"8263";APV;2023-07-01;"3M";-1.08%
"8263";APV;2023-07-01;"6M";-0.11%
"8263";APV;2023-07-01;"1Y";-2.39%
"8263";APV;2023-07-01;YTD;-0.10%
"8263";APV;2023-07-02;"1M";"1.05%"
"8263";APV;2023-07-02;"3M";-1.07%
"8263";APV;2023-07-02;"6M";-0.11%
"8263";APV;2023-07-02;"1Y";-2.38%
"8263";APV;2023-07-02;YTD;-0.09%
"8263";APV;2023-07-03;"1M";"1.19%"
"8263";APV;2023-07-03;"3M";-1.11%
"8263";APV;2023-07-03;"6M";"0.16%"
"8263";APV;2023-07-03;"1Y";-2.24%
"8263";APV;2023-07-03;YTD;"0.05%"
"8263";APV;2023-07-04;"1M";"1.15%"
"8263";APV;2023-07-04;"3M";-1.04%
"8263";APV;2023-07-04;"6M";"0.02%"
"8263";APV;2023-07-04;"1Y";-2.24%
"8263";APV;2023-07-04;YTD;"0.03%"
"8263";APV;2023-07-05;"1M";"0.91%"
"8263";APV;2023-07-05;"3M";-1.04%
"8263";APV;2023-07-05;"6M";-0.07%
"8263";APV;2023-07-05;"1Y";-2.52%
"8263";APV;2023-07-05;YTD;-0.08%
"8263";APV;2023-07-06;"1M";"0.89%"
"8263";APV;2023-07-06;"3M";-1.46%
"8263";APV;2023-07-06;"6M";-0.04%
"8263";APV;2023-07-06;"1Y";-2.58%
"8263";APV;2023-07-06;YTD;-0.12%
"8263";APV;2023-07-07;"1M";"0.51%"
"8263";APV;2023-07-07;"3M";-1.70%
"8263";APV;2023-07-07;"6M";-0.27%
"8263";APV;2023-07-07;"1Y";-2.84%
"8263";APV;2023-07-07;YTD;-0.35%
"8263";APV;2023-07-08;"1M";"0.70%"
"8263";APV;2023-07-08;"3M";-1.69%
"8263";APV;2023-07-08;"6M";-0.27%
"8263";APV;2023-07-08;"1Y";-2.63%
"8263";APV;2023-07-08;YTD;-0.34%
"8263";APV;2023-07-09;"1M";"0.65%"
"8263";APV;2023-07-09;"3M";-1.69%
"8263";APV;2023-07-09;"6M";-0.29%
"8263";APV;2023-07-09;"1Y";-2.62%
"8263";APV;2023-07-09;YTD;-0.33%
"8263";APV;2023-07-10;"1M";"0.57%"
"8263";APV;2023-07-10;"3M";-1.60%
"8263";APV;2023-07-10;"6M";-0.43%
"8263";APV;2023-07-10;"1Y";-2.69%
"8263";APV;2023-07-10;YTD;-0.40%
"8263";APV;2023-07-11;"1M";"0.45%"
"8263";APV;2023-07-11;"3M";-1.59%
"8263";APV;2023-07-11;"6M";-0.74%
"8263";APV;2023-07-11;"1Y";-2.93%
"8263";APV;2023-07-11;YTD;-0.51%
"8263";APV;2023-07-12;"1M";"0.37%"
"8263";APV;2023-07-12;"3M";-1.57%
"8263";APV;2023-07-12;"6M";-1.07%
"8263";APV;2023-07-12;"1Y";-3.07%
"8263";APV;2023-07-12;YTD;-0.65%
"8263";APV;2023-07-13;"1M";"0.56%"
"8263";APV;2023-07-13;"3M";-1.08%
"8263";APV;2023-07-13;"6M";-0.76%
"8263";APV;2023-07-13;"1Y";-2.91%
"8263";APV;2023-07-13;YTD;-0.38%
"8263";APV;2023-07-14;"1M";"0.49%"
"8263";APV;2023-07-14;"3M";-1.07%
"8263";APV;2023-07-14;"6M";-0.77%
"8263";APV;2023-07-14;"1Y";-2.95%
"8263";APV;2023-07-14;YTD;-0.38%
"8263";APV;2023-07-15;"1M";"0.28%"
"8263";APV;2023-07-15;"3M";-1.06%
"8263";APV;2023-07-15;"6M";-0.77%
"8263";APV;2023-07-15;"1Y";-3.02%
"8263";APV;2023-07-15;YTD;-0.37%
"8263";APV;2023-07-16;"1M";"0.12%"
"8263";APV;2023-07-16;"3M";-1.06%
"8263";APV;2023-07-16;"6M";-0.78%
"8263";APV;2023-07-16;"1Y";-3.01%
"8263";APV;2023-07-16;YTD;-0.36%
"8263";APV;2023-07-17;"1M";"0.38%"
"8263";APV;2023-07-17;"3M";-0.58%
"8263";APV;2023-07-17;"6M";-0.53%
"8263";APV;2023-07-17;"1Y";-2.75%
"8263";APV;2023-07-17;YTD;-0.09%
"8263";APV;2023-07-18;"1M";"0.41%"
"8263";APV;2023-07-18;"3M";-0.46%
"8263";APV;2023-07-18;"6M";-0.47%
"8263";APV;2023-07-18;"1Y";-2.99%
"8263";APV;2023-07-18;YTD;-0.05%
"8263";APV;2023-07-19;"1M";"0.30%"
"8263";APV;2023-07-19;"3M";-0.24%
"8263";APV;2023-07-19;"6M";-0.45%
"8263";APV;2023-07-19;"1Y";-2.95%
"8263";APV;2023-07-19;YTD;-0.05%
"8263";APV;2023-07-20;"1M";"0.08%"
"8263";APV;2023-07-20;"3M";-0.15%
"8263";APV;2023-07-20;"6M";-0.42%
"8263";APV;2023-07-20;"1Y";-2.95%
"8263";APV;2023-07-20;YTD;-0.08%
"8263";APV;2023-07-21;"1M";"0.05%"
"8263";APV;2023-07-21;"3M";-0.10%
"8263";APV;2023-07-21;"6M";-0.45%
"8263";APV;2023-07-21;"1Y";-2.87%
"8263";APV;2023-07-21;YTD;-0.10%
"8263";APV;2023-07-22;"1M";"0.10%"
"8263";APV;2023-07-22;"3M";-0.09%
"8263";APV;2023-07-22;"6M";-0.44%
"8263";APV;2023-07-22;"1Y";-2.92%
"8263";APV;2023-07-22;YTD;-0.09%
"8263";APV;2023-07-23;"1M";"0.16%"
"8263";APV;2023-07-23;"3M";-0.09%
"8263";APV;2023-07-23;"6M";-0.50%
"8263";APV;2023-07-23;"1Y";-2.91%
"8263";APV;2023-07-23;YTD;-0.07%
"8263";APV;2023-07-24;"1M";"0.07%"
"8263";APV;2023-07-24;"3M";"0.00%"
"8263";APV;2023-07-24;"6M";-0.59%
"8263";APV;2023-07-24;"1Y";-2.98%
"8263";APV;2023-07-24;YTD;-0.15%
"8263";APV;2023-07-25;"1M";"0.13%"
"8263";APV;2023-07-25;"3M";"0.10%"
"8263";APV;2023-07-25;"6M";-0.50%
"8263";APV;2023-07-25;"1Y";-2.93%
"8263";APV;2023-07-25;YTD;-0.08%
"8263";APV;2023-07-26;"1M";"0.10%"
"8263";APV;2023-07-26;"3M";"0.21%"
"8263";APV;2023-07-26;"6M";-0.54%
"8263";APV;2023-07-26;"1Y";-2.95%
"8263";APV;2023-07-26;YTD;-0.10%
"8263";APV;2023-07-27;"1M";"0.12%"
"8263";APV;2023-07-27;"3M";"0.29%"
"8263";APV;2023-07-27;"6M";-0.42%
"8263";APV;2023-07-27;"1Y";-2.64%
"8263";APV;2023-07-27;YTD;"0.00%"
"8263";APV;2023-07-28;"1M";"0.39%"
"8263";APV;2023-07-28;"3M";"0.48%"
"8263";APV;2023-07-28;"6M";-0.25%
"8263";APV;2023-07-28;"1Y";-2.59%
"8263";APV;2023-07-28;YTD;"0.19%"
"8263";APV;2023-07-29;"1M";"0.33%"
"8263";APV;2023-07-29;"3M";"0.49%"
"8263";APV;2023-07-29;"6M";-0.24%
"8263";APV;2023-07-29;"1Y";-2.62%
"8263";APV;2023-07-29;YTD;"0.20%"
"8263";APV;2023-07-30;"1M";"0.32%"
"8263";APV;2023-07-30;"3M";"0.49%"
"8263";APV;2023-07-30;"6M";-0.17%
"8263";APV;2023-07-30;"1Y";-2.61%
"8263";APV;2023-07-30;YTD;"0.21%"
"8263";APV;2023-07-31;"1M";"0.71%"
"8263";APV;2023-07-31;"3M";"0.88%"
"8263";APV;2023-07-31;"6M";"0.43%"
"8263";APV;2023-07-31;"1Y";-2.24%
"8263";APV;2023-07-31;YTD;"0.60%"
"8141";APV;2023-01-31;"1M";-0.12%
"8141";APV;2023-01-31;"3M";"1.95%"
"8141";APV;2023-01-31;"6M";-1.84%
"8141";APV;2023-01-31;"1Y";"0.26%"
"8141";APV;2023-01-31;YTD;-0.11%
"8141";APV;2023-02-01;"1M";-0.15%
"8141";APV;2023-02-01;"3M";"1.92%"
"8141";APV;2023-02-01;"6M";-1.85%
"8141";APV;2023-02-01;"1Y";"0.08%"
"8141";APV;2023-02-01;YTD;-0.14%
"8141";APV;2023-02-02;"1M";-0.03%
"8141";APV;2023-02-02;"3M";"2.04%"
"8141";APV;2023-02-02;"6M";-1.83%
"8141";APV;2023-02-02;"1Y";"0.21%"
"8141";APV;2023-02-02;YTD;-0.01%
"8141";APV;2023-02-03;"1M";"0.03%"
"8141";APV;2023-02-03;"3M";"1.95%"
"8141";APV;2023-02-03;"6M";-1.73%
"8141";APV;2023-02-03;"1Y";"0.18%"
"8141";APV;2023-02-03;YTD;-0.07%
"8141";APV;2023-02-04;"1M";-0.02%
"8141";APV;2023-02-04;"3M";"1.85%"
"8141";APV;2023-02-04;"6M";-1.65%
"8141";APV;2023-02-04;"1Y";"0.15%"
"8141";APV;2023-02-04;YTD;-0.06%
"8141";APV;2023-02-05;"1M";"0.05%"
"8141";APV;2023-02-05;"3M";"1.85%"
"8141";APV;2023-02-05;"6M";-1.43%
"8141";APV;2023-02-05;"1Y";"0.15%"
"8141";APV;2023-02-05;YTD;-0.05%
"8141";APV;2023-02-06;"1M";-0.11%
"8141";APV;2023-02-06;"3M";"1.63%"
"8141";APV;2023-02-06;"6M";-1.64%
"8141";APV;2023-02-06;"1Y";-0.07%
"8141";APV;2023-02-06;YTD;-0.26%
"8141";APV;2023-02-07;"1M";-0.13%
"8141";APV;2023-02-07;"3M";"1.49%"
"8141";APV;2023-02-07;"6M";-1.66%
"8141";APV;2023-02-07;"1Y";-0.06%
"8141";APV;2023-02-07;YTD;-0.28%
"8141";APV;2023-02-08;"1M";-0.08%
"8141";APV;2023-02-08;"3M";"1.32%"
"8317";APV;2023-01-31;"1M";"0.36%"
"8317";APV;2023-01-31;"3M";"1.96%"
"8317";APV;2023-01-31;"6M";-2.49%
"8317";APV;2023-01-31;"1Y";-0.81%
"8317";APV;2023-01-31;YTD;"0.37%"
"8317";APV;2023-02-01;"1M";"0.35%"
"8317";APV;2023-02-01;"3M";"1.94%"
"8317";APV;2023-02-01;"6M";-2.44%
"8317";APV;2023-02-01;"1Y";-0.95%
"8317";APV;2023-02-01;YTD;"0.35%"
"8317";APV;2023-02-02;"1M";"0.43%"
"8317";APV;2023-02-02;"3M";"1.97%"
"8317";APV;2023-02-02;"6M";-2.47%
"8317";APV;2023-02-02;"1Y";-0.82%
"8317";APV;2023-02-02;YTD;"0.44%"
"8317";APV;2023-02-03;"1M";"0.50%"
"8317";APV;2023-02-03;"3M";"1.90%"
"8317";APV;2023-02-03;"6M";-2.37%
"8317";APV;2023-02-03;"1Y";-0.82%
"8317";APV;2023-02-03;YTD;"0.42%"
"8317";APV;2023-02-04;"1M";"0.40%"
"8317";APV;2023-02-04;"3M";"1.79%"
"8317";APV;2023-02-04;"6M";-2.24%
"8317";APV;2023-02-04;"1Y";-0.84%
"8317";APV;2023-02-04;YTD;"0.43%"
"8317";APV;2023-02-05;"1M";"0.37%"
"8317";APV;2023-02-05;"3M";"1.80%"
"8317";APV;2023-02-05;"6M";-2.00%
"8317";APV;2023-02-05;"1Y";-0.84%
"8317";APV;2023-02-05;YTD;"0.44%"
"8317";APV;2023-02-06;"1M";"0.21%"
"8317";APV;2023-02-06;"3M";"1.59%"
"8317";APV;2023-02-06;"6M";-2.20%
"8317";APV;2023-02-06;"1Y";-1.04%
"8317";APV;2023-02-06;YTD;"0.24%"
"8317";APV;2023-02-07;"1M";"0.21%"
"8317";APV;2023-02-07;"3M";"1.47%"
"8317";APV;2023-02-07;"6M";-2.20%
"8317";APV;2023-02-07;"1Y";-0.96%
"8317";APV;2023-02-07;YTD;"0.24%"
"8317";APV;2023-02-08;"1M";"0.27%"
"8317";APV;2023-02-08;"3M";"1.30%"
"8317";APV;2023-02-08;"6M";-2.25%
"8317";APV;2023-02-08;"1Y";-1.23%
"8317";APV;2023-02-08;YTD;"0.30%"
"8317";APV;2023-02-09;"1M";"0.14%"
"8317";APV;2023-02-09;"3M";"0.80%"
"8317";APV;2023-02-09;"6M";-2.26%
"8317";APV;2023-02-09;"1Y";-1.18%
"8317";APV;2023-02-09;YTD;"0.25%"
"8317";APV;2023-02-10;"1M";-0.03%
"8317";APV;2023-02-10;"3M";"0.32%"
"8317";APV;2023-02-10;"6M";-2.35%
"8317";APV;2023-02-10;"1Y";-1.24%
"8317";APV;2023-02-10;YTD;"0.16%"
"8317";APV;2023-02-11;"1M";-0.18%
"8317";APV;2023-02-11;"3M";"0.26%"
"8317";APV;2023-02-11;"6M";-2.25%
"8317";APV;2023-02-11;"1Y";-1.03%
"8317";APV;2023-02-11;YTD;"0.16%"
"8317";APV;2023-02-12;"1M";-0.37%
"8317";APV;2023-02-12;"3M";"0.25%"
"8317";APV;2023-02-12;"6M";-2.15%
"8317";APV;2023-02-12;"1Y";-1.03%
"8317";APV;2023-02-12;YTD;"0.16%"
"8317";APV;2023-02-13;"1M";-0.35%
"8317";APV;2023-02-13;"3M";"0.22%"
"8317";APV;2023-02-13;"6M";-2.17%
"8317";APV;2023-02-13;"1Y";-1.05%
"8317";APV;2023-02-13;YTD;"0.14%"
"8317";APV;2023-02-14;"1M";-0.37%
"8317";APV;2023-02-14;"3M";"0.22%"
"8317";APV;2023-02-14;"6M";-2.18%
"8317";APV;2023-02-14;"1Y";-1.23%
"8317";APV;2023-02-14;YTD;"0.13%"
"8317";APV;2023-02-15;"1M";-0.44%
"8317";APV;2023-02-15;"3M";-0.46%
"8317";APV;2023-02-15;"6M";-2.24%
"8317";APV;2023-02-15;"1Y";-1.14%
"8317";APV;2023-02-15;YTD;"0.07%"
"8317";APV;2023-02-16;"1M";-0.52%
"8317";APV;2023-02-16;"3M";-0.61%
"8317";APV;2023-02-16;"6M";-1.96%
"8317";APV;2023-02-16;"1Y";-1.06%
"8317";APV;2023-02-16;YTD;"0.03%"
"8317";APV;2023-02-17;"1M";-0.46%
"8317";APV;2023-02-17;"3M";-0.31%
"8317";APV;2023-02-17;"6M";-1.59%
"8317";APV;2023-02-17;"1Y";-0.94%
"8317";APV;2023-02-17;YTD;"0.14%"
"8317";APV;2023-02-18;"1M";-0.48%
"8317";APV;2023-02-18;"3M";-0.27%
"8317";APV;2023-02-18;"6M";-1.32%
"8317";APV;2023-02-18;"1Y";-0.94%
"8317";APV;2023-02-18;YTD;"0.14%"
"8317";APV;2023-02-19;"1M";-0.46%
"8317";APV;2023-02-19;"3M";-0.28%
"8317";APV;2023-02-19;"6M";-1.07%
"8317";APV;2023-02-19;"1Y";-0.94%
"8317";APV;2023-02-19;YTD;"0.14%"
"8317";APV;2023-02-20;"1M";-0.40%
"8317";APV;2023-02-20;"3M";-0.27%
"8317";APV;2023-02-20;"6M";-1.06%
"8317";APV;2023-02-20;"1Y";-0.92%
"8317";APV;2023-02-20;YTD;"0.16%"
"8317";APV;2023-02-21;"1M";-0.57%
"8317";APV;2023-02-21;"3M";-0.66%
"8317";APV;2023-02-21;"6M";-1.22%
"8317";APV;2023-02-21;"1Y";-1.03%
"8317";APV;2023-02-21;YTD;-0.01%
"8317";APV;2023-02-22;"1M";-0.65%
"8317";APV;2023-02-22;"3M";-0.72%
"8317";APV;2023-02-22;"6M";-1.02%
"8317";APV;2023-02-22;"1Y";-1.09%
"8317";APV;2023-02-22;YTD;-0.08%
"8317";APV;2023-02-23;"1M";-0.75%
"8317";APV;2023-02-23;"3M";-0.61%
"8317";APV;2023-02-23;"6M";-1.03%
"8317";APV;2023-02-23;"1Y";-1.33%
"8317";APV;2023-02-23;YTD;-0.13%
"8317";APV;2023-02-24;"1M";-0.74%
"8317";APV;2023-02-24;"3M";-0.53%
"8317";APV;2023-02-24;"6M";-1.01%
"8317";APV;2023-02-24;"1Y";-1.47%
"8317";APV;2023-02-24;YTD;-0.10%
"8317";APV;2023-02-25;"1M";-0.72%
"8317";APV;2023-02-25;"3M";-0.50%
"8317";APV;2023-02-25;"6M";-0.91%
"8317";APV;2023-02-25;"1Y";-1.46%
"8317";APV;2023-02-25;YTD;-0.10%
"8317";APV;2023-02-26;"1M";-0.71%
"8317";APV;2023-02-26;"3M";-0.50%
"8317";APV;2023-02-26;"6M";-1.03%
"8317";APV;2023-02-26;"1Y";-1.45%
"8317";APV;2023-02-26;YTD;-0.09%
"8317";APV;2023-02-27;"1M";-0.62%
"8317";APV;2023-02-27;"3M";-0.42%
"8317";APV;2023-02-27;"6M";-0.94%
"8317";APV;2023-02-27;"1Y";-1.37%
"8317";APV;2023-02-27;YTD;-0.01%
"8317";APV;2023-02-28;"1M";-0.58%
"8317";APV;2023-02-28;"3M";-0.29%
"8317";APV;2023-02-28;"6M";-0.90%
"8317";APV;2023-02-28;"1Y";-1.29%
"8317";APV;2023-02-28;YTD;"0.04%"
"8317";APV;2023-03-01;"1M";-0.40%
"8317";APV;2023-03-01;"3M";-0.54%
"8317";APV;2023-03-01;"6M";-0.83%
"8317";APV;2023-03-01;"1Y";-1.66%
"8317";APV;2023-03-01;YTD;-0.06%
"8317";APV;2023-03-02;"1M";-0.57%
"8317";APV;2023-03-02;"3M";-0.77%
"8317";APV;2023-03-02;"6M";-1.17%
"8317";APV;2023-03-02;"1Y";-1.78%
"8317";APV;2023-03-02;YTD;-0.14%
"8317";APV;2023-03-03;"1M";-0.58%
"8317";APV;2023-03-03;"3M";-0.80%
"8317";APV;2023-03-03;"6M";-1.19%
"8317";APV;2023-03-03;"1Y";-1.80%
"8317";APV;2023-03-03;YTD;-0.16%
"8317";APV;2023-03-04;"1M";-0.58%
"8317";APV;2023-03-04;"3M";-0.80%
"8317";APV;2023-03-04;"6M";-1.19%
"8317";APV;2023-03-04;"1Y";-1.90%
"8317";APV;2023-03-04;YTD;-0.16%
"8317";APV;2023-03-05;"1M";-0.59%
"8317";APV;2023-03-05;"3M";-0.77%
"8317";APV;2023-03-05;"6M";-1.33%
"8317";APV;2023-03-05;"1Y";-1.89%
"8317";APV;2023-03-05;YTD;-0.15%
"8317";APV;2023-03-06;"1M";-0.44%
"8317";APV;2023-03-06;"3M";-0.72%
"8317";APV;2023-03-06;"6M";-1.22%
"8317";APV;2023-03-06;"1Y";-1.94%
"8317";APV;2023-03-06;YTD;-0.21%
"8317";APV;2023-03-07;"1M";-0.39%
"8317";APV;2023-03-07;"3M";-0.59%
